                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                  1.322,                0.95271,                 1.0384,                0.61024,                0.49029,                0.51961,                0.32152,                 1.3203,                0.99367,                 1.0651,               0.008763,               0.008763,               0.008763
                     48,                 1.3172,                0.95106,                 1.0381,                0.59968,                0.49872,                0.52442,                0.32454,                 1.3145,                0.98769,                 1.0629,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.3081,                0.94664,                 1.0347,                0.61145,                 0.4978,                0.52776,                0.32604,                  1.315,                0.98587,                 1.0651,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3082,                0.94072,                 1.0369,                 0.6247,                0.49542,                0.52987,                0.32778,                 1.3126,                0.98403,                 1.0643,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3053,                 0.9347,                 1.0356,                0.61134,                0.49607,                0.52865,                0.32698,                 1.3172,                0.98068,                 1.0648,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.3012,                0.93134,                 1.0344,                 0.6212,                0.49707,                0.53119,                0.33021,                 1.3104,                0.97677,                 1.0653,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3029,                0.92855,                 1.0358,                0.61757,                0.49688,                0.53077,                0.32922,                 1.3177,                0.98093,                 1.0664,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3041,                0.93028,                 1.0353,                0.61047,                0.50072,                 0.5299,                0.32838,                 1.3075,                0.97574,                 1.0638,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.2949,                0.92381,                 1.0336,                0.62891,                0.49208,                0.53614,                 0.3329,                 1.3128,                0.97612,                 1.0652,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2939,                0.92077,                 1.0343,                0.62117,                0.49653,                 0.5349,                0.33212,                 1.3084,                0.96994,                 1.0654,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.2998,                0.92013,                 1.0358,                0.61882,                0.49843,                0.53648,                0.33388,                 1.3071,                0.97218,                 1.0641,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2934,                0.91766,                 1.0335,                0.62618,                0.50142,                0.53933,                0.33492,                 1.3086,                0.96892,                 1.0646,               0.008145,               0.008145,               0.008145
                     59,                 1.2918,                0.91242,                 1.0317,                 0.6208,                0.50366,                0.53492,                0.33254,                 1.3067,                 0.9669,                 1.0653,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2873,                0.90741,                 1.0317,                0.62432,                 0.5045,                0.53822,                0.33446,                 1.3081,                0.96473,                 1.0659,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2843,                0.90466,                 1.0296,                0.61678,                0.50394,                 0.5352,                0.33327,                 1.3066,                0.96476,                 1.0646,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2852,                0.90267,                 1.0311,                0.62303,                0.50376,                0.53765,                0.33485,                  1.309,                0.96665,                 1.0665,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2833,                0.89873,                 1.0293,                0.61707,                0.50467,                0.53584,                0.33394,                  1.309,                0.96743,                 1.0667,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2848,                0.89914,                 1.0315,                0.62514,                0.50359,                0.53982,                0.33591,                 1.3102,                0.96222,                 1.0687,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2843,                0.89466,                 1.0315,                0.62301,                0.50714,                0.53841,                0.33585,                 1.3044,                0.96154,                 1.0654,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2793,                0.89018,                 1.0306,                0.60899,                0.50892,                0.53552,                0.33359,                 1.3071,                 0.9634,                 1.0683,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2782,                0.89129,                 1.0294,                0.61647,                0.50631,                0.53572,                0.33351,                 1.3098,                0.96402,                 1.0682,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2766,                0.89023,                 1.0283,                0.62022,                0.50664,                0.53517,                 0.3335,                 1.3083,                0.96333,                 1.0665,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2697,                0.88585,                 1.0279,                0.61208,                0.50708,                0.53632,                0.33488,                 1.3037,                0.96333,                 1.0678,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2756,                0.88308,                   1.03,                0.61717,                0.50693,                0.53624,                 0.3354,                 1.3046,                0.96343,                 1.0674,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2708,                0.87721,                 1.0288,                0.61855,                0.50192,                0.53638,                0.33604,                 1.3039,                0.96183,                 1.0681,              0.0072973,              0.0072973,              0.0072973
                     72,                  1.273,                0.87908,                 1.0284,                 0.6116,                0.51363,                 0.5392,                0.33647,                 1.3045,                0.95728,                 1.0674,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2629,                0.87078,                 1.0245,                0.62041,                0.50767,                0.54076,                0.33772,                 1.3024,                0.95947,                 1.0657,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2668,                0.87096,                 1.0279,                0.61628,                0.50738,                0.53988,                0.33687,                 1.3066,                0.96234,                 1.0694,               0.007087,               0.007087,               0.007087
                     75,                 1.2709,                0.87333,                 1.0289,                0.61914,                0.50912,                0.53954,                 0.3362,                  1.307,                0.96305,                   1.07,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2609,                0.86225,                 1.0253,                0.61233,                0.51522,                0.54056,                0.33701,                 1.3035,                0.96234,                 1.0687,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2623,                0.86152,                 1.0256,                0.61464,                0.51127,                0.54204,                 0.3363,                 1.3077,                0.95768,                  1.069,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2564,                0.85919,                 1.0252,                0.61866,                0.51335,                 0.5448,                0.33941,                  1.306,                0.95591,                 1.0702,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2617,                0.86304,                 1.0251,                0.62058,                0.51056,                0.54398,                0.33802,                 1.3083,                0.95504,                 1.0706,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2606,                0.85857,                 1.0261,                0.60548,                0.51525,                0.54167,                0.33714,                 1.3085,                0.95663,                 1.0703,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2525,                0.85159,                 1.0237,                0.60767,                0.51957,                0.54107,                0.33714,                 1.3073,                0.95629,                 1.0714,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2499,                0.85119,                 1.0223,                0.59783,                0.52094,                0.53952,                0.33574,                 1.3076,                0.95483,                 1.0709,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2523,                0.84849,                 1.0252,                0.61117,                0.51775,                0.54242,                0.33867,                 1.3079,                0.95328,                 1.0718,               0.006431,               0.006431,               0.006431
                     84,                 1.2502,                0.84489,                 1.0226,                0.62599,                0.50785,                0.54291,                0.33912,                 1.3061,                0.95272,                 1.0724,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2511,                0.84407,                 1.0212,                0.61913,                0.51133,                0.54254,                0.33819,                 1.3095,                0.95411,                 1.0728,               0.006281,               0.006281,               0.006281
                     86,                 1.2525,                0.84451,                 1.0239,                0.61635,                0.51285,                0.54087,                0.33765,                 1.3067,                0.95335,                 1.0709,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2475,                0.83988,                 1.0228,                0.61837,                0.51451,                0.54128,                0.33792,                 1.3125,                0.95596,                 1.0733,              0.0061298,              0.0061298,              0.0061298
                     88,                  1.243,                0.83438,                 1.0221,                0.63223,                0.50681,                 0.5423,                0.33801,                 1.3093,                0.95104,                 1.0722,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2432,                0.83254,                 1.0214,                0.61906,                0.50703,                0.54069,                0.33755,                 1.3113,                0.95179,                  1.073,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2379,                0.83203,                 1.0204,                0.61162,                0.51509,                0.54201,                0.33776,                 1.3105,                0.95125,                 1.0731,               0.005901,               0.005901,               0.005901
                     91,                 1.2412,                0.83051,                 1.0199,                0.62504,                0.50758,                0.54242,                 0.3378,                 1.3101,                0.95062,                 1.0742,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2397,                0.82774,                 1.0206,                0.62408,                0.50991,                0.54169,                0.33756,                 1.3099,                0.95267,                 1.0746,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2398,                0.82615,                 1.0194,                  0.621,                0.51241,                0.54227,                 0.3381,                 1.3067,                0.95135,                 1.0736,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2348,                0.82003,                 1.0192,                0.62116,                0.50869,                0.54242,                0.33802,                 1.3072,                  0.951,                 1.0736,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2344,                0.81959,                 1.0198,                0.62059,                0.51323,                0.54343,                0.33809,                 1.3078,                0.95006,                 1.0735,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2298,                0.81511,                 1.0178,                0.61093,                0.51664,                0.54256,                0.33771,                 1.3083,                 0.9504,                 1.0742,              0.0054384,              0.0054384,              0.0054384
