                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     59,                 1.2955,                0.92393,                 1.0283,                0.62294,                0.49955,                0.53424,                0.33039,                 1.3139,                 0.9809,                 1.0618,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2925,                0.91857,                 1.0293,                0.61457,                0.50454,                0.53235,                 0.3298,                 1.3145,                0.98044,                 1.0629,              0.0080221,              0.0080221,              0.0080221
                     61,                   1.29,                0.91679,                  1.028,                0.61832,                0.49843,                0.53528,                0.33152,                 1.3092,                0.97819,                  1.062,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2912,                0.91473,                 1.0288,                 0.6174,                0.50315,                0.53568,                0.33338,                 1.3077,                0.97649,                 1.0609,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2898,                0.91107,                 1.0272,                0.60349,                0.51202,                0.53572,                0.33398,                 1.3087,                0.97357,                 1.0605,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2898,                0.91167,                 1.0282,                 0.6065,                0.50965,                0.53641,                0.33307,                 1.3137,                0.97681,                 1.0633,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2897,                 0.9077,                 1.0291,                0.61666,                0.50921,                0.53527,                0.33298,                 1.3113,                0.97481,                 1.0625,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2843,                0.90112,                 1.0272,                0.62104,                0.50884,                0.53858,                0.33543,                 1.3119,                 0.9716,                  1.063,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2835,                0.90315,                 1.0268,                0.61937,                  0.511,                0.53484,                 0.3334,                 1.3108,                0.97493,                 1.0631,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2835,                0.90293,                 1.0265,                0.62017,                0.50695,                0.53617,                0.33337,                 1.3113,                0.97161,                 1.0617,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2757,                0.89721,                 1.0245,                0.61326,                0.51279,                0.53948,                0.33531,                  1.307,                0.96777,                  1.062,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2815,                0.89559,                 1.0274,                0.61342,                0.51211,                 0.5391,                0.33589,                 1.3074,                0.96825,                 1.0619,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2757,                0.88967,                 1.0261,                 0.6159,                0.50663,                0.53729,                0.33456,                  1.308,                 0.9686,                 1.0642,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2785,                0.89313,                 1.0249,                0.61218,                0.51268,                0.53779,                0.33459,                 1.3084,                0.96773,                 1.0629,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2689,                0.88366,                 1.0226,                0.61683,                0.50915,                0.53806,                0.33518,                 1.3092,                0.96957,                 1.0638,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2727,                0.88371,                 1.0248,                0.62062,                0.50806,                0.53988,                0.33511,                 1.3134,                0.97024,                  1.066,               0.007087,               0.007087,               0.007087
                     75,                 1.2768,                0.88648,                 1.0255,                0.61238,                0.50655,                0.53785,                0.33457,                 1.3101,                0.96779,                 1.0646,              0.0070159,              0.0070159,              0.0070159
                     76,                  1.267,                0.87505,                 1.0219,                0.60759,                0.50888,                0.53645,                0.33329,                 1.3109,                0.96897,                 1.0648,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2678,                0.87447,                 1.0228,                0.61137,                0.50794,                0.53641,                0.33262,                 1.3111,                0.96961,                 1.0648,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2625,                0.87291,                 1.0222,                0.63195,                0.50101,                0.53594,                0.33288,                   1.31,                0.96784,                 1.0649,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2669,                 0.8745,                 1.0221,                0.61762,                0.50972,                0.53814,                0.33376,                 1.3119,                0.96641,                 1.0658,              0.0067268,              0.0067268,              0.0067268
                     80,                  1.266,                0.87104,                 1.0228,                0.62033,                0.51057,                0.53862,                0.33428,                 1.3138,                0.96836,                  1.066,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2579,                0.86393,                 1.0192,                0.61522,                0.51117,                0.53794,                0.33428,                 1.3136,                0.96821,                 1.0665,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2568,                0.86417,                 1.0188,                0.62653,                0.50801,                0.53761,                0.33352,                 1.3134,                0.96808,                 1.0662,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2591,                0.86269,                 1.0213,                0.62097,                0.51331,                 0.5395,                0.33537,                 1.3122,                0.96465,                  1.066,               0.006431,               0.006431,               0.006431
                     84,                 1.2566,                0.85918,                 1.0188,                0.61643,                0.51124,                0.53884,                0.33554,                 1.3086,                 0.9648,                 1.0657,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2571,                0.85984,                 1.0173,                0.62176,                0.51207,                0.53868,                0.33513,                 1.3115,                0.96796,                 1.0673,               0.006281,               0.006281,               0.006281
                     86,                 1.2582,                0.85704,                  1.021,                0.61361,                0.51206,                0.53803,                  0.335,                 1.3093,                 0.9662,                 1.0668,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2542,                0.85289,                 1.0187,                0.61963,                0.50893,                0.53837,                0.33452,                 1.3117,                0.96454,                 1.0672,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2479,                0.84713,                 1.0183,                0.61742,                0.51359,                0.53977,                0.33595,                 1.3116,                0.96389,                 1.0669,              0.0060538,              0.0060538,              0.0060538
                     89,                  1.249,                0.84644,                  1.018,                0.61501,                0.51665,                0.54067,                0.33672,                 1.3122,                0.96303,                 1.0675,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2441,                0.84653,                 1.0164,                0.61026,                0.52114,                0.54086,                0.33652,                 1.3118,                 0.9626,                 1.0671,               0.005901,               0.005901,               0.005901
                     91,                 1.2482,                0.84491,                 1.0156,                0.61918,                0.51182,                 0.5401,                0.33518,                 1.3135,                0.96259,                 1.0678,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2466,                0.84154,                 1.0172,                0.61868,                0.50751,                0.53886,                0.33509,                 1.3127,                0.96241,                  1.069,              0.0057475,              0.0057475,              0.0057475
