                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                 1.1997,                0.76804,                 1.0067,                0.62413,                 0.5111,                0.54048,                0.33525,                  1.314,                0.95599,                 1.0812,              0.0037438,              0.0037438,              0.0037438
                    119,                  1.198,                0.76376,                 1.0088,                0.62448,                0.51138,                0.54032,                0.33429,                 1.3145,                0.95648,                 1.0816,               0.003669,               0.003669,               0.003669
                    120,                 1.1904,                0.75785,                 1.0067,                0.62015,                0.51423,                0.53996,                0.33406,                 1.3145,                0.95786,                 1.0819,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1976,                0.76159,                 1.0061,                0.61795,                0.51595,                0.53959,                0.33428,                 1.3158,                0.95897,                 1.0826,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1892,                0.75636,                 1.0026,                0.62053,                0.51626,                0.53921,                0.33417,                  1.317,                 0.9606,                  1.083,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1891,                0.75483,                 1.0046,                0.62734,                0.51105,                0.53868,                0.33409,                 1.3175,                0.96141,                 1.0832,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1852,                0.75188,                 1.0048,                0.62748,                0.51175,                0.53806,                0.33364,                 1.3187,                0.96239,                 1.0838,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1848,                0.75126,                 1.0023,                0.61937,                0.51651,                0.53802,                0.33349,                 1.3194,                0.96356,                 1.0843,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1835,                0.74827,                 1.0035,                0.61136,                 0.5214,                0.53789,                0.33345,                 1.3191,                0.96409,                 1.0844,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1791,                0.74358,                 1.0018,                0.61918,                 0.5147,                0.53739,                0.33323,                  1.319,                0.96438,                 1.0846,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1824,                0.74601,                  1.002,                0.61709,                0.51491,                0.53725,                0.33328,                 1.3192,                0.96444,                 1.0848,               0.003013,               0.003013,               0.003013
                    129,                 1.1768,                0.74187,                 1.0012,                  0.616,                0.51626,                0.53692,                0.33309,                 1.3194,                0.96451,                 1.0852,              0.0029424,              0.0029424,              0.0029424
