                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.2582,                0.86357,                 1.0188,                0.63372,                0.50177,                0.53738,                0.33406,                 1.3116,                0.96959,                 1.0642,               0.006431,               0.006431,               0.006431
                     84,                 1.2564,                0.85853,                 1.0168,                0.61995,                0.50738,                0.53645,                0.33444,                 1.3111,                0.96851,                 1.0649,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2557,                 0.8592,                 1.0149,                0.63142,                0.50016,                0.53569,                0.33296,                 1.3126,                0.96996,                 1.0659,               0.006281,               0.006281,               0.006281
                     86,                 1.2585,                0.85846,                 1.0185,                0.62802,                0.50019,                0.53649,                0.33383,                 1.3114,                0.96818,                 1.0637,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2545,                0.85261,                 1.0172,                0.62181,                0.50528,                0.53645,                0.33409,                 1.3114,                0.96857,                 1.0647,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2491,                0.84924,                 1.0172,                0.63802,                0.50059,                0.53958,                0.33629,                 1.3109,                0.96763,                 1.0646,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2491,                0.84883,                 1.0162,                0.64356,                0.49733,                0.53687,                0.33425,                 1.3123,                0.96908,                 1.0661,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2444,                0.84757,                 1.0152,                0.63975,                0.49857,                0.53635,                0.33365,                 1.3142,                0.96912,                 1.0663,               0.005901,               0.005901,               0.005901
                     91,                 1.2473,                0.84603,                 1.0127,                0.63887,                 0.4982,                0.53795,                0.33459,                 1.3136,                0.96741,                 1.0653,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2461,                0.84235,                 1.0144,                0.62573,                0.50921,                0.53928,                0.33492,                 1.3157,                0.96803,                 1.0671,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2464,                0.84191,                 1.0132,                0.62636,                0.50911,                0.53809,                0.33494,                 1.3128,                0.96754,                 1.0661,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2411,                0.83548,                 1.0132,                0.61956,                0.51092,                0.53667,                0.33408,                 1.3132,                0.96776,                 1.0666,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2406,                0.83489,                 1.0142,                0.62451,                0.50467,                0.53705,                0.33431,                 1.3132,                0.96703,                 1.0665,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2361,                0.83083,                 1.0117,                0.62918,                0.50687,                0.53752,                0.33458,                 1.3123,                0.96465,                 1.0663,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2379,                0.82989,                  1.012,                0.62547,                0.50896,                0.53772,                0.33426,                  1.315,                0.96504,                 1.0675,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2292,                0.82551,                 1.0091,                0.63435,                0.50217,                0.53522,                0.33266,                 1.3143,                0.96618,                 1.0676,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2322,                0.82424,                 1.0103,                 0.6264,                 0.5032,                0.53451,                 0.3318,                 1.3147,                0.96897,                 1.0679,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2297,                0.81874,                 1.0101,                0.62427,                0.50394,                0.53385,                0.33201,                 1.3165,                0.97011,                 1.0686,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2284,                0.81872,                 1.0083,                0.63385,                0.50106,                0.53365,                0.33144,                 1.3186,                 0.9712,                 1.0692,                0.00505,                0.00505,                0.00505
                    102,                 1.2323,                0.82069,                 1.0119,                 0.6284,                 0.5029,                0.53502,                0.33304,                 1.3186,                0.97098,                 1.0693,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2266,                0.81759,                 1.0089,                0.62658,                0.50647,                0.53545,                0.33215,                 1.3192,                0.97071,                 1.0697,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2256,                0.81262,                 1.0091,                0.62118,                 0.5124,                0.53509,                 0.3328,                 1.3179,                0.97005,                 1.0693,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2218,                0.80772,                 1.0046,                0.62073,                0.51096,                0.53647,                0.33356,                 1.3176,                0.96998,                 1.0695,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2254,                0.81207,                 1.0079,                0.63034,                 0.5078,                0.53642,                0.33304,                 1.3175,                0.96989,                 1.0695,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2225,                0.80773,                 1.0069,                0.63287,                0.50432,                0.53552,                0.33339,                 1.3179,                 0.9713,                 1.0702,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.2189,                0.80275,                 1.0049,                0.62903,                0.50696,                 0.5359,                0.33335,                 1.3184,                0.97122,                 1.0705,              0.0045068,              0.0045068,              0.0045068
                    109,                  1.217,                0.80148,                  1.006,                0.62541,                0.50891,                0.53641,                0.33288,                 1.3192,                0.97253,                 1.0711,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2187,                0.80055,                 1.0059,                0.62822,                0.50517,                0.53521,                0.33204,                 1.3199,                 0.9723,                 1.0714,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2094,                0.79494,                  1.004,                0.63301,                0.50105,                 0.5345,                0.33158,                 1.3202,                0.97217,                 1.0713,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2106,                0.79544,                 1.0041,                0.63345,                0.50167,                0.53469,                0.33144,                 1.3206,                0.97299,                 1.0715,               0.004199,               0.004199,               0.004199
                    113,                 1.2043,                0.78952,                 1.0042,                0.63398,                0.50061,                0.53478,                 0.3318,                 1.3207,                0.97317,                 1.0718,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2096,                0.79155,                 1.0022,                0.63039,                 0.5031,                0.53462,                0.33133,                 1.3214,                0.97383,                 1.0725,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.2072,                0.78769,                 1.0033,                0.62747,                0.50357,                  0.534,                0.33068,                 1.3218,                0.97372,                 1.0726,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.2043,                0.78705,                 1.0012,                0.62581,                0.50411,                0.53371,                0.33055,                 1.3223,                0.97339,                 1.0732,              0.0038944,              0.0038944,              0.0038944
                    117,                  1.205,                0.78381,                  1.001,                0.62411,                0.50385,                 0.5336,                0.33067,                 1.3226,                0.97407,                 1.0734,               0.003819,               0.003819,               0.003819
                    118,                 1.2074,                 0.7858,                 1.0003,                0.62304,                0.50483,                0.53374,                0.33084,                 1.3224,                0.97462,                 1.0737,              0.0037438,              0.0037438,              0.0037438
                    119,                  1.205,                0.78173,                 1.0032,                0.62681,                0.50321,                0.53374,                0.33099,                  1.323,                0.97527,                 1.0743,               0.003669,               0.003669,               0.003669
                    120,                 1.1985,                0.77474,                  1.001,                0.62265,                0.50442,                0.53366,                0.33065,                 1.3233,                0.97624,                 1.0746,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.2041,                0.77848,                 1.0003,                0.62297,                0.50264,                 0.5333,                0.33037,                 1.3242,                0.97591,                 1.0749,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1966,                0.77344,                 0.9974,                0.62005,                 0.5042,                0.53296,                0.33029,                 1.3242,                0.97622,                 1.0749,              0.0034466,              0.0034466,              0.0034466
                    123,                  1.196,                0.77188,                0.99858,                0.61918,                0.50522,                0.53262,                0.32962,                 1.3244,                 0.9775,                 1.0751,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1919,                0.76801,                0.99945,                0.61999,                0.50598,                0.53225,                 0.3298,                 1.3245,                 0.9778,                 1.0753,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1918,                0.76771,                0.99664,                0.62042,                0.50553,                0.53124,                0.32941,                  1.325,                0.97817,                 1.0759,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1905,                0.76508,                0.99689,                0.62234,                0.50378,                0.53122,                0.32914,                 1.3252,                 0.9781,                 1.0762,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1866,                0.76092,                 0.9958,                0.61703,                0.50666,                0.53099,                0.32916,                  1.325,                0.97837,                 1.0763,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1904,                0.76308,                 0.9958,                0.61927,                0.50495,                0.53144,                0.32908,                 1.3252,                0.97901,                 1.0764,               0.003013,               0.003013,               0.003013
                    129,                 1.1838,                0.75826,                0.99462,                0.61976,                0.50698,                0.53142,                 0.3293,                 1.3257,                 0.9791,                 1.0767,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1824,                0.75756,                0.99396,                0.62022,                 0.5055,                0.53185,                0.32917,                 1.3268,                0.97949,                 1.0773,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1821,                0.75578,                0.99722,                0.62296,                0.50387,                0.53157,                 0.3291,                  1.327,                0.97999,                 1.0777,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1861,                0.75524,                0.99509,                0.62414,                0.50273,                0.53098,                 0.3285,                 1.3276,                0.98039,                 1.0779,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1812,                0.75403,                0.99443,                0.62716,                0.50108,                0.53109,                0.32868,                 1.3279,                0.98022,                  1.078,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1848,                0.75334,                0.99553,                0.62957,                0.49974,                0.53101,                0.32854,                 1.3283,                0.98046,                 1.0783,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1767,                0.74732,                0.99432,                0.63327,                0.49838,                0.53037,                0.32833,                 1.3285,                 0.9806,                 1.0784,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1753,                0.74509,                 0.9931,                0.63535,                0.49603,                0.53028,                 0.3281,                 1.3284,                0.98075,                 1.0783,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1779,                0.74389,                0.99206,                0.63545,                0.49627,                0.52987,                0.32788,                 1.3288,                0.98132,                 1.0786,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1724,                0.74077,                0.99113,                0.63317,                0.49688,                 0.5296,                 0.3275,                  1.329,                0.98173,                 1.0788,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1677,                0.73964,                0.98997,                0.63196,                0.49677,                0.52935,                0.32737,                 1.3294,                0.98212,                  1.079,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1714,                0.74031,                0.99203,                 0.6277,                 0.4993,                 0.5293,                0.32719,                 1.3296,                0.98247,                 1.0792,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1734,                0.74085,                0.99104,                0.62981,                0.49847,                0.52879,                0.32704,                 1.3296,                0.98274,                 1.0792,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1654,                0.73379,                0.98834,                0.62214,                0.50173,                0.52855,                0.32682,                   1.33,                0.98297,                 1.0794,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1695,                0.73671,                0.98904,                0.62258,                0.50043,                0.52833,                0.32666,                 1.3304,                0.98281,                 1.0796,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1612,                0.73007,                0.98923,                0.62806,                0.49811,                0.52806,                0.32667,                 1.3305,                 0.9833,                 1.0798,               0.001955,               0.001955,               0.001955
                    145,                 1.1683,                0.73416,                 0.9876,                0.62864,                0.49716,                0.52746,                0.32624,                  1.331,                0.98371,                   1.08,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1567,                0.72545,                0.98812,                0.63018,                0.49661,                0.52705,                  0.326,                 1.3314,                0.98433,                 1.0803,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1637,                0.72991,                 0.9894,                0.62957,                0.49778,                0.52688,                0.32573,                 1.3317,                 0.9847,                 1.0806,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1574,                 0.7262,                0.98889,                0.62486,                0.49967,                0.52646,                 0.3258,                  1.332,                 0.9847,                 1.0808,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.1542,                0.72104,                0.98578,                0.62179,                0.50048,                0.52654,                0.32596,                 1.3326,                0.98534,                 1.0809,              0.0016615,              0.0016615,              0.0016615
                    150,                 1.1568,                0.72103,                 0.9867,                 0.6235,                0.50018,                0.52624,                 0.3256,                 1.3327,                0.98581,                  1.081,              0.0016052,              0.0016052,              0.0016052
                    151,                 1.1563,                0.72315,                0.98679,                0.62196,                0.50033,                0.52612,                0.32561,                  1.333,                0.98591,                 1.0811,              0.0015498,              0.0015498,              0.0015498
