                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.2392,                0.83248,                0.88948,                0.49789,                 0.3844,                0.38903,                0.23092,                 1.2336,                0.88714,                0.89092,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2351,                 0.8262,                0.88942,                0.50886,                0.37921,                0.38758,                0.22886,                 1.2402,                 0.8899,                0.89111,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.2318,                0.82393,                0.88859,                0.49139,                0.38372,                0.38604,                0.22924,                 1.2338,                0.88802,                0.88799,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2294,                0.81848,                0.88815,                0.51112,                 0.3769,                0.39071,                0.23185,                  1.235,                0.88827,                0.88891,               0.008145,               0.008145,               0.008145
                     59,                 1.2263,                0.82115,                0.88807,                0.49988,                0.39048,                0.39204,                 0.2331,                 1.2382,                0.88924,                 0.8905,              0.0080839,              0.0080839,              0.0080839
                     60,                  1.228,                0.81647,                0.88829,                0.51349,                0.38245,                0.39092,                0.23267,                 1.2354,                0.88463,                0.88947,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2259,                0.81454,                 0.8865,                0.50222,                0.38921,                0.39255,                0.23291,                 1.2307,                0.88407,                0.88885,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2217,                0.81164,                0.88609,                0.50605,                0.38271,                0.39213,                0.23362,                 1.2275,                0.88294,                0.88833,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2235,                0.81306,                0.88535,                0.49422,                0.38607,                0.39006,                0.23241,                 1.2368,                0.88131,                0.89109,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2287,                0.81167,                0.88582,                0.49709,                0.39132,                0.39515,                0.23448,                 1.2375,                0.88195,                0.88916,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2211,                0.80952,                0.88539,                 0.4972,                0.38936,                0.39212,                0.23211,                 1.2337,                0.88475,                0.88905,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2221,                 0.8064,                0.88496,                0.51098,                0.38496,                0.39285,                0.23312,                 1.2306,                0.88086,                0.88808,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2185,                0.80386,                0.88571,                0.51372,                0.38679,                0.39902,                0.23686,                 1.2303,                0.87427,                0.88843,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2133,                0.79758,                0.88457,                0.51177,                0.38817,                0.39465,                 0.2343,                 1.2303,                0.87677,                0.88901,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2137,                0.79633,                0.88387,                 0.5189,                 0.3837,                0.39473,                0.23384,                 1.2337,                0.87748,                0.88922,              0.0074347,              0.0074347,              0.0074347
                     70,                  1.205,                0.78924,                0.88205,                0.50942,                0.38757,                  0.395,                0.23431,                   1.23,                0.88273,                0.88714,              0.0073663,              0.0073663,              0.0073663
                     71,                   1.21,                 0.7913,                0.88112,                0.52067,                0.38763,                0.39654,                 0.2355,                 1.2255,                0.87922,                0.88796,              0.0072973,              0.0072973,              0.0072973
                     72,                  1.202,                0.78545,                0.88302,                 0.5216,                0.38651,                0.39829,                0.23595,                 1.2291,                0.87792,                0.88751,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2033,                0.78498,                0.88209,                0.53429,                0.37808,                0.39541,                 0.2346,                 1.2295,                0.88113,                0.88873,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2089,                0.78528,                0.88241,                0.52124,                0.38148,                0.39258,                0.23269,                 1.2254,                0.87574,                0.88809,               0.007087,               0.007087,               0.007087
                     75,                 1.1978,                0.78089,                0.87963,                0.50895,                0.39066,                0.39309,                0.23296,                 1.2253,                0.87677,                 0.8876,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2021,                0.78019,                0.88044,                0.51719,                 0.3864,                0.39373,                0.23412,                 1.2267,                0.87826,                0.88711,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.1965,                0.77557,                0.88055,                0.51727,                0.38587,                0.39398,                0.23389,                 1.2239,                0.87809,                0.88749,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.1956,                0.77765,                0.88016,                0.51653,                0.38169,                0.39455,                0.23383,                 1.2227,                0.88075,                0.88723,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.1936,                0.76796,                0.88071,                0.50728,                0.38494,                 0.3936,                0.23353,                 1.2248,                0.88043,                0.88702,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.1894,                0.76749,                0.87888,                0.52046,                0.38472,                0.39536,                0.23485,                 1.2223,                0.87911,                0.88619,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.1931,                0.77031,                0.88027,                0.51162,                0.38643,                 0.3966,                0.23576,                 1.2208,                0.87939,                 0.8858,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.1855,                0.76448,                0.87762,                0.51175,                0.39058,                0.39682,                0.23578,                 1.2216,                0.87824,                0.88672,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.1885,                0.76337,                0.87773,                 0.5198,                0.39012,                 0.3979,                0.23698,                 1.2197,                0.87657,                0.88655,               0.006431,               0.006431,               0.006431
                     84,                 1.1846,                0.76376,                 0.8781,                 0.5056,                0.39511,                 0.3983,                0.23734,                  1.219,                0.87617,                0.88598,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.1835,                 0.7572,                0.87714,                0.50685,                0.39347,                0.39821,                0.23647,                 1.2205,                0.87737,                0.88664,               0.006281,               0.006281,               0.006281
                     86,                 1.1778,                0.75751,                 0.8783,                0.51692,                0.38875,                0.39767,                 0.2363,                 1.2209,                0.87831,                0.88566,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.1785,                0.75492,                0.87796,                 0.5309,                0.38499,                0.39581,                0.23508,                 1.2256,                0.88172,                0.88691,              0.0061298,              0.0061298,              0.0061298
