model,class,size_bin,density_bin,raw075_group,n,best_raw_iou,best_raw_iou_P2,in_gt_total,in_gt_cap10,zero_in_gt,tal_preconflict_total,tal_final_total,zero_final_positive,conflict_loss_fraction,target_weight_mean,target_weight_max,p2_final_share,in_gt_P2,tal_preconflict_P2,tal_final_P2,in_gt_P3,tal_preconflict_P3,tal_final_P3,in_gt_P4,tal_preconflict_P4,tal_final_P4,in_gt_P5,tal_preconflict_P5,tal_final_P5
E16a,motor,24-32,middle,present,403,0.8659653094211228,0.83741202218361,40.66997518610422,9.997518610421837,0.0,9.997518610421837,9.945409429280398,0.0,0.005238489109456851,0.5469215079291583,0.8479023089184063,0.5503612874580617,30.39950372208437,5.481389578163772,5.461538461538462,7.833746898263027,3.796526054590571,3.7667493796526053,1.9627791563275434,0.7196029776674938,0.71712158808933,0.4739454094292804,0.0,0.0
E16a,motor,24-32,sparse,missing,27,0.6743524891358835,0.6298687546341507,43.888888888888886,10.0,0.0,10.0,10.0,0.0,0.0,0.35663414746522903,0.6456003376731166,0.6592592592592593,33.148148148148145,6.592592592592593,6.592592592592593,8.148148148148149,3.074074074074074,3.074074074074074,2.0,0.3333333333333333,0.3333333333333333,0.5925925925925926,0.0,0.0
E16a,motor,24-32,sparse,present,245,0.866315681837043,0.8450687851224626,43.55510204081633,10.0,0.0,10.0,10.0,0.0,0.0,0.5688886333485039,0.8479011066105901,0.5910204081632654,32.83265306122449,5.910204081632653,5.910204081632653,8.142857142857142,3.7142857142857144,3.7142857142857144,2.0408163265306123,0.37142857142857144,0.37142857142857144,0.5387755102040817,0.004081632653061225,0.004081632653061225
E16a,motor,8-16,dense,missing,305,0.6474132823162392,0.6394576244666929,7.173770491803278,6.498360655737705,0.006557377049180328,6.449180327868852,4.504918032786885,0.029508196721311476,0.3097922887526848,0.37518923397402504,0.6262121800131895,0.7234488953238953,5.4295081967213115,4.80983606557377,3.232786885245902,1.2950819672131149,1.219672131147541,0.9508196721311475,0.3442622950819672,0.32786885245901637,0.25245901639344265,0.10491803278688525,0.09180327868852459,0.06885245901639345
E16a,motor,8-16,dense,present,384,0.8299775454215705,0.8114547238995632,9.841145833333334,8.088541666666666,0.0,8.075520833333334,6.567708333333333,0.0078125,0.19330357142857144,0.4889207118999927,0.8253449772599488,0.7011342332208474,7.466145833333333,5.924479166666667,4.606770833333333,1.8072916666666667,1.6822916666666667,1.5338541666666667,0.453125,0.3932291666666667,0.3697916666666667,0.11458333333333333,0.07552083333333333,0.057291666666666664
E16a,motor,8-16,middle,missing,288,0.6364213709409038,0.6287854621186852,9.131944444444445,7.756944444444445,0.003472222222222222,7.694444444444445,7.076388888888889,0.003472222222222222,0.08298766661135999,0.29687515341186765,0.6159411112709743,0.733349925335988,6.840277777777778,5.708333333333333,5.194444444444445,1.7673611111111112,1.5625,1.4895833333333333,0.4201388888888889,0.3541666666666667,0.3298611111111111,0.10416666666666667,0.06944444444444445,0.0625
E16a,motor,8-16,middle,present,260,0.829692732829314,0.8182560016329472,12.180769230769231,8.926923076923076,0.0,8.907692307692308,8.415384615384616,0.0,0.05284798534798535,0.4406057264655828,0.8227453901217534,0.7195970695970696,9.26923076923077,6.538461538461538,6.073076923076923,2.223076923076923,1.876923076923077,1.8576923076923078,0.5653846153846154,0.4307692307692308,0.4269230769230769,0.12307692307692308,0.06153846153846154,0.057692307692307696
E16a,motor,8-16,sparse,missing,41,0.6574077250027075,0.6490331561100192,9.365853658536585,7.853658536585366,0.0,7.780487804878049,7.780487804878049,0.0,0.0,0.35226356728774744,0.6462032707726083,0.7481223383662409,7.048780487804878,5.902439024390244,5.902439024390244,1.7317073170731707,1.4634146341463414,1.4634146341463414,0.5121951219512195,0.3902439024390244,0.3902439024390244,0.07317073170731707,0.024390243902439025,0.024390243902439025
E16a,motor,8-16,sparse,present,100,0.8404795551300048,0.8295533657073975,11.59,8.73,0.0,8.73,8.73,0.0,0.0,0.4767083938419819,0.8332012981176377,0.7499126984126984,8.69,6.54,6.54,2.22,1.75,1.75,0.55,0.39,0.39,0.13,0.05,0.05
E16a,pedestrian,0-8,dense,missing,278,0.4770143678237637,0.4636741573218819,2.3741007194244603,2.3741007194244603,0.08633093525179857,2.2697841726618706,1.7338129496402879,0.18345323741007194,0.21207050423917895,0.33517606559872,0.461768640789596,0.748342773232641,1.7661870503597121,1.6942446043165467,1.330935251798561,0.4568345323741007,0.44244604316546765,0.30935251798561153,0.1223021582733813,0.1079136690647482,0.07553956834532374,0.02877697841726619,0.025179856115107913,0.017985611510791366
E16a,pedestrian,0-8,dense,present,16,0.7934286892414093,0.789854671806097,3.3125,3.3125,0.0,3.3125,2.75,0.0,0.11741071428571428,0.5265374705195427,0.7819604054093361,0.78125,2.4375,2.4375,2.1875,0.75,0.75,0.5,0.125,0.125,0.0625,0.0,0.0,0.0
E16a,pedestrian,0-8,middle,missing,243,0.5314553700418139,0.5257714664249263,2.539094650205761,2.539094650205761,0.07818930041152264,2.3786008230452675,2.3497942386831276,0.09876543209876543,0.01340909090909091,0.3333648323229659,0.5093308811945029,0.7044357469015003,1.8395061728395061,1.7407407407407407,1.7119341563786008,0.5267489711934157,0.48559670781893005,0.48559670781893005,0.12757201646090535,0.1111111111111111,0.1111111111111111,0.04526748971193416,0.0411522633744856,0.0411522633744856
E16a,pedestrian,0-8,middle,present,39,0.8115221949724051,0.8019497898908762,3.58974358974359,3.58974358974359,0.0,3.58974358974359,3.5641025641025643,0.0,0.005128205128205128,0.4568445269878094,0.8022064665953318,0.7401098901098901,2.6923076923076925,2.6923076923076925,2.6923076923076925,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.05128205128205128
E16a,pedestrian,0-8,sparse,missing,35,0.6128623255661556,0.6123038828372955,3.142857142857143,3.142857142857143,0.02857142857142857,3.142857142857143,3.142857142857143,0.02857142857142857,0.0,0.4085015805766863,0.605738993953256,0.6906862745098039,2.2,2.2,2.2,0.8,0.8,0.8,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
E16a,pedestrian,0-8,sparse,present,12,0.8162850985924403,0.8162850985924403,2.75,2.75,0.0,2.75,2.75,0.0,0.0,0.5316182424624761,0.8093394140402476,0.7930555555555555,2.0833333333333335,2.0833333333333335,2.0833333333333335,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0
E16a,pedestrian,16-24,dense,missing,84,0.670464106968471,0.6599737008412679,15.583333333333334,9.69047619047619,0.0,9.678571428571429,6.595238095238095,0.0,0.3249338624338624,0.35022237684045515,0.6494496599549339,0.8061744142101285,11.892857142857142,8.178571428571429,5.535714285714286,2.8333333333333335,1.3571428571428572,0.9523809523809523,0.6785714285714286,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.03571428571428571
E16a,pedestrian,16-24,dense,present,222,0.8411891911480878,0.8340353082429182,18.54054054054054,9.887387387387387,0.0,9.887387387387387,8.756756756756756,0.0,0.11381381381381381,0.4774251231202134,0.8338068232343003,0.8314879814879815,13.972972972972974,8.26126126126126,7.337837837837838,3.4414414414414414,1.3873873873873874,1.2117117117117118,0.8603603603603603,0.18468468468468469,0.15765765765765766,0.26576576576576577,0.05405405405405406,0.04954954954954955
E16a,pedestrian,16-24,middle,missing,340,0.6726268840186737,0.6692865620641147,18.25294117647059,9.861764705882353,0.0,9.852941176470589,9.364705882352942,0.0,0.04963235294117647,0.3292845917098662,0.6611368113580872,0.8668942577030814,13.844117647058823,8.523529411764706,8.135294117647058,3.3941176470588235,1.15,1.0647058823529412,0.8382352941176471,0.15294117647058825,0.13823529411764707,0.17647058823529413,0.026470588235294117,0.026470588235294117
E16a,pedestrian,16-24,middle,present,1203,0.8542104416456405,0.8465380797956947,20.517040731504572,9.944305901911887,0.0,9.935993349958437,9.822111388196177,0.0,0.011571600100278405,0.5141811434393214,0.8447319057120547,0.8510351106361081,15.417290108063176,8.459684123025768,8.373233582709892,3.9276807980049875,1.3507896924355778,1.3258520365752287,0.9060681629260183,0.10640066500415628,0.1055694098088113,0.2660016625103907,0.019118869492934332,0.017456359102244388
E16a,pedestrian,16-24,sparse,missing,74,0.6870652300280493,0.6795434154368736,22.175675675675677,9.91891891891892,0.0,9.91891891891892,9.91891891891892,0.0,0.0,0.3728495062001654,0.6731563750151042,0.857057057057057,16.635135135135137,8.513513513513514,8.513513513513514,4.283783783783784,1.2837837837837838,1.2837837837837838,1.0135135135135136,0.08108108108108109,0.08108108108108109,0.24324324324324326,0.04054054054054054,0.04054054054054054
E16a,pedestrian,16-24,sparse,present,545,0.8671974665528044,0.8600255049696756,23.091743119266056,9.979816513761468,0.0,9.977981651376147,9.977981651376147,0.0,0.0,0.587805016024397,0.8482385173850103,0.8112028542303772,17.40183486238532,8.097247706422019,8.097247706422019,4.344954128440367,1.7963302752293577,1.7963302752293577,1.0935779816513762,0.08073394495412844,0.08073394495412844,0.25137614678899084,0.003669724770642202,0.003669724770642202
E16a,pedestrian,24-32,dense,missing,9,0.698474559519026,0.6784514519903395,44.888888888888886,10.0,0.0,10.0,5.222222222222222,0.1111111111111111,0.47777777777777775,0.4352085664868355,0.6642381995916367,0.7934523809523809,33.0,8.666666666666666,4.333333333333333,9.222222222222221,1.3333333333333333,0.8888888888888888,1.7777777777777777,0.0,0.0,0.8888888888888888,0.0,0.0
E16a,pedestrian,24-32,dense,present,63,0.8598397449841575,0.8513401784594097,35.98412698412698,10.0,0.0,10.0,8.619047619047619,0.0,0.13809523809523808,0.5284729564473742,0.8405314570381528,0.8599710254472159,27.349206349206348,8.65079365079365,7.476190476190476,6.507936507936508,1.2857142857142858,1.0793650793650793,1.7777777777777777,0.06349206349206349,0.06349206349206349,0.3492063492063492,0.0,0.0
E16a,pedestrian,24-32,middle,missing,104,0.6872417399516473,0.6783200743106695,37.40384615384615,10.0,0.0,10.0,9.153846153846153,0.0,0.08461538461538462,0.38173981942236423,0.6727248361477485,0.8514117826617826,28.548076923076923,8.692307692307692,7.923076923076923,6.798076923076923,1.2211538461538463,1.1442307692307692,1.6153846153846154,0.08653846153846154,0.08653846153846154,0.4423076923076923,0.0,0.0
E16a,pedestrian,24-32,middle,present,628,0.8653544174258117,0.8558241074821752,38.445859872611464,10.0,0.0,10.0,9.861464968152866,0.0,0.013853503184713374,0.543826386925711,0.8495411713411853,0.8178140021690977,28.93471337579618,8.165605095541402,8.068471337579618,7.240445859872612,1.7468152866242037,1.7101910828025477,1.8455414012738853,0.0875796178343949,0.08280254777070063,0.4251592356687898,0.0,0.0
E16a,pedestrian,24-32,sparse,missing,39,0.6905869833934002,0.6805493113322135,39.17948717948718,10.0,0.0,10.0,10.0,0.0,0.0,0.39334651331106824,0.6576559864557706,0.8461538461538461,29.871794871794872,8.461538461538462,8.461538461538462,7.17948717948718,1.4102564102564104,1.4102564102564104,1.7179487179487178,0.1282051282051282,0.1282051282051282,0.41025641025641024,0.0,0.0
E16a,pedestrian,24-32,sparse,present,473,0.880666170135361,0.868874048455825,43.09090909090909,10.0,0.0,10.0,10.0,0.0,0.0,0.6141466185230029,0.848002772754645,0.6841437632135307,32.45877378435518,6.841437632135307,6.841437632135307,8.086680761099366,2.8668076109936576,2.8668076109936576,2.0422832980972516,0.2917547568710359,0.2917547568710359,0.5031712473572939,0.0,0.0
E16a,pedestrian,8-16,dense,missing,564,0.6044057963534872,0.5925251069802342,6.024822695035461,5.780141843971631,0.010638297872340425,5.668439716312057,4.26241134751773,0.030141843971631204,0.22551244718510904,0.326711550378794,0.5845879128226632,0.7376527088592902,4.542553191489362,4.326241134751773,3.2411347517730498,1.1028368794326242,1.00177304964539,0.7535460992907801,0.3049645390070922,0.274822695035461,0.21453900709219859,0.07446808510638298,0.06560283687943262,0.05319148936170213
E16a,pedestrian,8-16,dense,present,348,0.8239307850599289,0.8113087849027809,7.600574712643678,7.117816091954023,0.0,7.068965517241379,6.017241379310345,0.0028735632183908046,0.13631066411238824,0.4236298918895831,0.8184643900531857,0.7775044599972554,5.758620689655173,5.42816091954023,4.658045977011494,1.3908045977011494,1.2471264367816093,1.0258620689655173,0.3563218390804598,0.3103448275862069,0.25862068965517243,0.09482758620689655,0.08333333333333333,0.07471264367816093
E16a,pedestrian,8-16,middle,missing,932,0.6236905911737501,0.6177824074042714,7.539699570815451,6.828326180257511,0.004291845493562232,6.646995708154506,6.310085836909871,0.00536480686695279,0.04874452654625068,0.2927437784428843,0.6060857407209504,0.7618028800876697,5.5718884120171674,5.078326180257511,4.832618025751073,1.4989270386266094,1.2092274678111588,1.1298283261802575,0.3798283261802575,0.28969957081545067,0.27896995708154504,0.0890557939914163,0.06974248927038626,0.06866952789699571
E16a,pedestrian,8-16,middle,present,976,0.8291678866524188,0.8205573443995148,9.681352459016393,7.969262295081967,0.0010245901639344263,7.886270491803279,7.719262295081967,0.0010245901639344263,0.020762718762718763,0.45239931909701764,0.8244916262382116,0.7826196766196767,7.314549180327869,6.242827868852459,6.127049180327869,1.798155737704918,1.2920081967213115,1.25,0.45184426229508196,0.29200819672131145,0.2848360655737705,0.1168032786885246,0.05942622950819672,0.05737704918032787
E16a,pedestrian,8-16,sparse,missing,216,0.6505089170402951,0.6447659792999426,8.194444444444445,7.217592592592593,0.0,7.12962962962963,7.12962962962963,0.0,0.0,0.34452370309305413,0.6367223222774488,0.7682778512639623,6.078703703703703,5.513888888888889,5.513888888888889,1.6064814814814814,1.2962962962962963,1.2962962962962963,0.4305555555555556,0.2916666666666667,0.2916666666666667,0.0787037037037037,0.027777777777777776,0.027777777777777776
E16a,pedestrian,8-16,sparse,present,303,0.8356371431460868,0.8249909431234052,10.752475247524753,8.37953795379538,0.0,8.336633663366337,8.336633663366337,0.0,0.0,0.5010449901567434,0.8278988528959822,0.7833948871077584,8.168316831683168,6.65016501650165,6.65016501650165,1.943894389438944,1.3465346534653466,1.3465346534653466,0.5445544554455446,0.2871287128712871,0.2871287128712871,0.09570957095709572,0.052805280528052806,0.052805280528052806
E16a,people,0-8,dense,missing,421,0.5099456858535844,0.5025775877851771,2.705463182897862,2.705463182897862,0.05463182897862233,2.67458432304038,1.3919239904988123,0.28028503562945367,0.4718303946263644,0.3823243052781775,0.49475677289106723,0.7678767876787679,2.002375296912114,1.9833729216152018,1.0475059382422802,0.49643705463182897,0.4916864608076009,0.2327790973871734,0.15676959619952494,0.1496437054631829,0.07838479809976247,0.0498812351543943,0.0498812351543943,0.0332541567695962
E16a,people,0-8,dense,present,53,0.8114128945008764,0.7936268505060448,4.245283018867925,4.245283018867925,0.0,4.2075471698113205,2.9056603773584904,0.0,0.30402066486972146,0.5080598924519881,0.8038433419083649,0.8034591194968554,3.169811320754717,3.169811320754717,2.2830188679245285,0.8679245283018868,0.8490566037735849,0.4716981132075472,0.1320754716981132,0.1320754716981132,0.11320754716981132,0.07547169811320754,0.05660377358490566,0.03773584905660377
E16a,people,0-8,middle,missing,64,0.5369470650330186,0.535371155012399,3.765625,3.765625,0.015625,3.71875,3.296875,0.03125,0.10512723607961702,0.2967648589983582,0.4928406695685079,0.7442012288786483,2.796875,2.78125,2.453125,0.6875,0.671875,0.609375,0.25,0.234375,0.203125,0.03125,0.03125,0.03125
E16a,people,0-8,middle,present,9,0.8108853499094645,0.777991361088223,3.7777777777777777,3.7777777777777777,0.0,3.6666666666666665,3.3333333333333335,0.0,0.07777777777777778,0.40529465675354,0.7983407576878866,0.7156084656084656,2.6666666666666665,2.5555555555555554,2.4444444444444446,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0
E16a,people,0-8,sparse,missing,3,0.6395499308904012,0.6094287435213724,2.3333333333333335,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.38106439510981244,0.5981320043404897,0.7222222222222222,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
E16a,people,16-24,dense,missing,97,0.6560113488398877,0.6521597599860319,17.762886597938145,9.649484536082474,0.0,9.628865979381443,6.680412371134021,0.010309278350515464,0.31228931435117,0.34767473170844215,0.6228208490647376,0.8745577050264551,13.309278350515465,8.371134020618557,5.979381443298969,3.463917525773196,1.0515463917525774,0.5773195876288659,0.8144329896907216,0.14432989690721648,0.09278350515463918,0.17525773195876287,0.061855670103092786,0.030927835051546393
E16a,people,16-24,dense,present,322,0.8449636712577773,0.836969001137692,20.093167701863354,9.903726708074535,0.0,9.900621118012422,8.847826086956522,0.0,0.10758158335798086,0.49802717446170236,0.8341800042931338,0.9072092934670575,15.133540372670808,8.878881987577639,8.080745341614907,3.7360248447204967,0.8074534161490683,0.5900621118012422,0.953416149068323,0.14285714285714285,0.10559006211180125,0.2701863354037267,0.07142857142857142,0.07142857142857142
E16a,people,16-24,middle,missing,255,0.6647470376070808,0.6621750150241104,20.235294117647058,9.886274509803922,0.0,9.882352941176471,9.329411764705883,0.0,0.057492997198879556,0.30729828289910854,0.6485387636165992,0.9132306255835667,15.392156862745098,9.0,8.525490196078431,3.6,0.7725490196078432,0.7019607843137254,1.011764705882353,0.0784313725490196,0.07058823529411765,0.23137254901960785,0.03137254901960784,0.03137254901960784
E16a,people,16-24,middle,present,620,0.8419302691375056,0.8354849851900531,24.138709677419357,9.95,0.0,9.946774193548388,9.729032258064516,0.0,0.0222779057859703,0.48750096010344646,0.8295950483891272,0.92482910906298,18.15483870967742,9.17741935483871,9.02741935483871,4.530645161290322,0.6693548387096774,0.6193548387096774,1.1838709677419355,0.07741935483870968,0.06129032258064516,0.2693548387096774,0.02258064516129032,0.020967741935483872
E16a,people,16-24,sparse,missing,42,0.6775658790554319,0.6691453549123946,22.523809523809526,9.976190476190476,0.0,9.928571428571429,9.928571428571429,0.0,0.0,0.27593044865699035,0.6609894548143659,0.8818783068783069,17.023809523809526,8.761904761904763,8.761904761904763,3.9761904761904763,1.0238095238095237,1.0238095238095237,1.1904761904761905,0.11904761904761904,0.11904761904761904,0.3333333333333333,0.023809523809523808,0.023809523809523808
E16a,people,16-24,sparse,present,133,0.8486392498016357,0.8442777319062025,24.18796992481203,10.0,0.0,9.992481203007518,9.992481203007518,0.0,0.0,0.47881841558710975,0.8396502818380084,0.8841269841269841,18.39097744360902,8.834586466165414,8.834586466165414,4.443609022556391,1.0676691729323309,1.0676691729323309,1.0300751879699248,0.06015037593984962,0.06015037593984962,0.3233082706766917,0.03007518796992481,0.03007518796992481
E16a,people,24-32,dense,missing,23,0.6583171149958735,0.6572743965231854,26.304347826086957,10.0,0.0,10.0,8.347826086956522,0.0,0.16521739130434784,0.3564834238394447,0.6457305835640949,0.9543478260869565,20.08695652173913,9.391304347826088,7.913043478260869,4.608695652173913,0.5652173913043478,0.43478260869565216,1.391304347826087,0.043478260869565216,0.0,0.21739130434782608,0.0,0.0
E16a,people,24-32,dense,present,114,0.856618587907992,0.8470912157443532,36.675438596491226,10.0,0.0,10.0,9.280701754385966,0.0,0.0719298245614035,0.5318564428833493,0.8438641104781837,0.9429093567251463,27.771929824561404,9.342105263157896,8.763157894736842,6.7631578947368425,0.5877192982456141,0.45614035087719296,1.6666666666666667,0.06140350877192982,0.05263157894736842,0.47368421052631576,0.008771929824561403,0.008771929824561403
E16a,people,24-32,middle,missing,92,0.6615539682300194,0.656475844266622,38.380434782608695,10.0,0.0,10.0,9.445652173913043,0.0,0.05543478260869565,0.3343617181577112,0.64294784159764,0.9516908212560387,29.01086956521739,9.521739130434783,8.98913043478261,7.0,0.43478260869565216,0.41304347826086957,1.891304347826087,0.03260869565217391,0.03260869565217391,0.4782608695652174,0.010869565217391304,0.010869565217391304
E16a,people,24-32,middle,present,395,0.8648534590684915,0.858870596825322,40.45569620253165,10.0,0.0,10.0,9.918987341772151,0.002531645569620253,0.00810126582278481,0.5279574685063458,0.8529843423269727,0.9374415840786399,30.448101265822785,9.367088607594937,9.30126582278481,7.658227848101266,0.5949367088607594,0.579746835443038,1.8658227848101265,0.035443037974683546,0.035443037974683546,0.4835443037974684,0.002531645569620253,0.002531645569620253
E16a,people,24-32,sparse,missing,22,0.7014918679540808,0.6930371902205728,38.31818181818182,10.0,0.0,10.0,10.0,0.0,0.0,0.3412948948415843,0.6891791874712164,0.8681818181818183,28.90909090909091,8.681818181818182,8.681818181818182,7.136363636363637,1.1818181818181819,1.1818181818181819,1.8181818181818181,0.13636363636363635,0.13636363636363635,0.45454545454545453,0.0,0.0
E16a,people,24-32,sparse,present,103,0.8592061359905502,0.8505702047672087,46.13592233009709,10.0,0.0,10.0,10.0,0.0,0.0,0.5010691748082059,0.8395612850351241,0.812621359223301,34.70873786407767,8.12621359223301,8.12621359223301,8.669902912621358,1.7864077669902914,1.7864077669902914,2.116504854368932,0.08737864077669903,0.08737864077669903,0.6407766990291263,0.0,0.0
E16a,people,8-16,dense,missing,613,0.6163184425229933,0.6104236996047454,7.138662316476346,6.433931484502447,0.0,6.398042414355628,3.727569331158238,0.13866231647634583,0.44441337165643857,0.3686386795340335,0.6007262323798026,0.7891962782587782,5.398042414355628,4.98694942903752,3.0228384991843393,1.3148450244698207,1.0799347471451877,0.5187601957585645,0.3523654159869494,0.26916802610114193,0.13539967373572595,0.0734094616639478,0.06199021207177814,0.05057096247960848
E16a,people,8-16,dense,present,493,0.8260993911576803,0.8177992497206218,10.062880324543611,8.117647058823529,0.0,8.101419878296147,5.995943204868154,0.008113590263691683,0.2674997585240993,0.495834301159182,0.8200845040670446,0.8346836020148903,7.537525354969574,6.446247464503043,5.095334685598377,1.9614604462474645,1.2697768762677484,0.6815415821501014,0.4421906693711968,0.29006085192697767,0.14807302231237324,0.12170385395537525,0.09533468559837728,0.07099391480730223
E16a,people,8-16,middle,missing,387,0.6107138259774338,0.6058844923202997,9.343669250645995,7.832041343669251,0.0,7.7700258397932815,6.863049095607235,0.002583979328165375,0.11763258274886182,0.26911040538333236,0.5829546571434162,0.8023830084710913,6.974160206718346,6.186046511627907,5.5994832041343665,1.8242894056847545,1.2248062015503876,0.9741602067183462,0.4470284237726098,0.2842377260981912,0.21963824289405684,0.09819121447028424,0.07493540051679587,0.06976744186046512
E16a,people,8-16,middle,present,266,0.8303894568654827,0.8274665425594588,13.38345864661654,9.199248120300751,0.0,9.191729323308271,8.556390977443609,0.0,0.07208795799021363,0.43272483662555095,0.8206090855419188,0.8606934001670844,10.203007518796992,7.860902255639098,7.462406015037594,2.4586466165413534,1.037593984962406,0.849624060150376,0.5225563909774437,0.20300751879699247,0.16165413533834586,0.19924812030075187,0.09022556390977443,0.08270676691729323
E16a,people,8-16,sparse,missing,45,0.6636134246985118,0.6568968858983781,8.777777777777779,7.688888888888889,0.0,7.688888888888889,7.688888888888889,0.0,0.0,0.3158705035845438,0.6460951195822822,0.764021164021164,6.533333333333333,5.977777777777778,5.977777777777778,1.711111111111111,1.3555555555555556,1.3555555555555556,0.4888888888888889,0.35555555555555557,0.35555555555555557,0.044444444444444446,0.0,0.0
E16a,people,8-16,sparse,present,59,0.8228995729300935,0.8151419061725422,10.542372881355933,8.35593220338983,0.0,8.305084745762711,8.305084745762711,0.0,0.0,0.38546602996224066,0.8110051033860546,0.7940812483185364,7.898305084745763,6.694915254237288,6.694915254237288,2.0508474576271185,1.3559322033898304,1.3559322033898304,0.4576271186440678,0.2033898305084746,0.2033898305084746,0.13559322033898305,0.05084745762711865,0.05084745762711865
E16a,tricycle,0-8,dense,missing,13,0.5387004911899567,0.5380580402337588,2.3076923076923075,2.3076923076923075,0.0,2.1538461538461537,1.6153846153846154,0.23076923076923078,0.3,0.39887751042842867,0.5653733074665069,0.7666666666666666,1.7692307692307692,1.6923076923076923,1.3076923076923077,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0
E16a,tricycle,0-8,dense,present,5,0.8333163857460022,0.7725781202316284,4.2,4.2,0.0,4.2,4.2,0.0,0.0,0.49038892388343813,0.8321303248405456,0.7647619047619048,3.4,3.4,3.4,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0
E16a,tricycle,0-8,middle,missing,11,0.6286633990027688,0.6250987323847684,2.8181818181818183,2.8181818181818183,0.0,2.8181818181818183,2.8181818181818183,0.0,0.0,0.3582998324524272,0.5991870869289745,0.6082251082251081,1.9090909090909092,1.9090909090909092,1.9090909090909092,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0
E16a,tricycle,0-8,middle,present,9,0.791768385304345,0.791768385304345,4.222222222222222,4.222222222222222,0.0,4.111111111111111,4.111111111111111,0.0,0.0,0.4517464554972119,0.7882089018821716,0.7656084656084656,3.0,3.0,3.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
E16a,tricycle,0-8,sparse,missing,3,0.6172433197498322,0.6172433197498322,5.666666666666667,5.666666666666667,0.0,5.666666666666667,5.666666666666667,0.0,0.0,0.35346830387910205,0.6030778487523397,0.7555555555555555,4.333333333333333,4.333333333333333,4.333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
E16a,tricycle,16-24,dense,missing,11,0.6631673357703469,0.5978832840919495,27.727272727272727,10.0,0.0,10.0,8.090909090909092,0.0,0.19090909090909092,0.3129963786764578,0.6354928585616025,0.5003705890069526,20.818181818181817,5.0,3.8181818181818183,5.454545454545454,4.0,3.3636363636363638,1.1818181818181819,1.0,0.9090909090909091,0.2727272727272727,0.0,0.0
E16a,tricycle,16-24,dense,present,27,0.8777152631017897,0.8626008651874684,21.814814814814813,10.0,0.0,10.0,9.88888888888889,0.0,0.011111111111111113,0.4890494777096642,0.8727508143142417,0.5939861578750467,16.37037037037037,6.0,5.888888888888889,4.222222222222222,3.3333333333333335,3.3333333333333335,0.9259259259259259,0.6666666666666666,0.6666666666666666,0.2962962962962963,0.0,0.0
E16a,tricycle,16-24,middle,missing,21,0.6525135976927621,0.6266181426388877,27.047619047619047,10.0,0.0,10.0,9.857142857142858,0.0,0.014285714285714287,0.2658875197881744,0.6371880968411764,0.6358465608465609,19.952380952380953,6.380952380952381,6.285714285714286,5.380952380952381,3.0476190476190474,3.0,1.4761904761904763,0.5238095238095238,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616
E16a,tricycle,16-24,middle,present,79,0.8455270294901691,0.8186872707137579,28.481012658227847,10.0,0.0,10.0,9.89873417721519,0.0,0.010126582278481013,0.45228706620916537,0.8310921471330184,0.5973980309423347,21.10126582278481,5.987341772151899,5.949367088607595,5.594936708860759,3.329113924050633,3.278481012658228,1.4050632911392404,0.6708860759493671,0.6582278481012658,0.379746835443038,0.012658227848101266,0.012658227848101266
E16a,tricycle,16-24,sparse,missing,18,0.6743140849802229,0.6381668398777643,29.5,10.0,0.0,10.0,10.0,0.0,0.0,0.3193051119645436,0.6478822264406416,0.6166666666666667,22.72222222222222,6.166666666666667,6.166666666666667,5.222222222222222,3.1666666666666665,3.1666666666666665,1.2777777777777777,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.0,0.0
E16a,tricycle,16-24,sparse,present,52,0.8527719859893506,0.8200710129279357,34.44230769230769,10.0,0.0,10.0,10.0,0.0,0.0,0.5048561185025252,0.8256435142113612,0.5480769230769231,25.846153846153847,5.480769230769231,5.480769230769231,6.615384615384615,3.730769230769231,3.730769230769231,1.5961538461538463,0.7884615384615384,0.7884615384615384,0.38461538461538464,0.0,0.0
