                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3205,                0.96727,                 1.0325,                0.59886,                0.49437,                0.52245,                0.32307,                 1.3174,                 1.0022,                 1.0595,               0.008864,               0.008864,               0.008864
                     46,                 1.3203,                0.96185,                 1.0324,                0.58188,                0.50204,                0.51935,                0.32171,                 1.3191,                0.99785,                 1.0604,               0.008814,               0.008814,               0.008814
                     47,                 1.3259,                0.96257,                 1.0353,                0.60148,                0.48912,                0.51762,                0.31799,                 1.3251,                 1.0053,                 1.0607,               0.008763,               0.008763,               0.008763
                     48,                 1.3222,                0.96034,                 1.0344,                0.59662,                 0.4889,                0.52087,                0.32283,                 1.3194,                0.99533,                 1.0601,              0.0087112,              0.0087112,              0.0087112
                     49,                 1.3143,                0.95665,                 1.0318,                0.59708,                0.49671,                0.52137,                0.32329,                 1.3191,                0.99607,                 1.0605,              0.0086584,              0.0086584,              0.0086584
                     50,                 1.3134,                0.95193,                 1.0333,                0.61062,                0.49527,                0.52732,                0.32677,                 1.3199,                0.99286,                 1.0601,              0.0086047,              0.0086047,              0.0086047
                     51,                 1.3095,                0.94428,                 1.0323,                0.61015,                0.49588,                0.52752,                0.32576,                 1.3253,                0.99236,                 1.0619,              0.0085502,              0.0085502,              0.0085502
                     52,                 1.3054,                0.94208,                 1.0305,                0.62218,                0.48741,                0.52872,                 0.3289,                 1.3134,                 0.9862,                 1.0592,              0.0084948,              0.0084948,              0.0084948
                     53,                 1.3088,                0.93773,                  1.032,                0.60357,                0.50167,                0.52782,                0.32587,                 1.3219,                0.99256,                 1.0623,              0.0084385,              0.0084385,              0.0084385
                     54,                 1.3098,                0.94065,                 1.0315,                0.61652,                0.49289,                0.52775,                0.32665,                 1.3155,                0.98683,                 1.0597,              0.0083814,              0.0083814,              0.0083814
                     55,                 1.2998,                 0.9359,                 1.0296,                0.61796,                0.49421,                0.52968,                0.32932,                 1.3194,                0.98738,                 1.0621,              0.0083235,              0.0083235,              0.0083235
                     56,                 1.2981,                0.93275,                 1.0295,                0.60214,                0.50652,                0.53543,                0.33285,                 1.3147,                0.98451,                 1.0614,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.3052,                0.93231,                 1.0321,                0.60377,                0.50305,                0.53137,                0.33002,                 1.3168,                0.98607,                 1.0601,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2989,                0.92919,                 1.0297,                0.60346,                0.50565,                0.53152,                0.33069,                 1.3123,                0.97979,                 1.0595,               0.008145,               0.008145,               0.008145
                     59,                  1.296,                0.92362,                 1.0284,                0.60409,                0.50133,                0.53121,                0.33024,                 1.3129,                0.98096,                 1.0599,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2922,                0.91855,                 1.0285,                0.61394,                0.50264,                0.53145,                0.32981,                  1.312,                0.97593,                 1.0599,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2902,                  0.916,                 1.0268,                0.61301,                 0.5017,                0.53021,                0.32838,                 1.3094,                 0.9787,                 1.0599,              0.0079595,              0.0079595,              0.0079595
