                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                  1.172,                0.72877,                0.99773,                0.60322,                0.51448,                0.53193,                0.32938,                 1.3208,                0.96756,                  1.086,              0.0023977,              0.0023977,              0.0023977
                    138,                  1.166,                0.72497,                0.99692,                0.60779,                0.51184,                0.53227,                0.32953,                 1.3216,                  0.968,                 1.0864,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1621,                0.72388,                0.99583,                0.61152,                0.51122,                0.53247,                0.32967,                 1.3217,                0.96824,                 1.0867,              0.0022677,              0.0022677,              0.0022677
                    140,                  1.164,                0.72357,                0.99791,                 0.6117,                0.51103,                 0.5319,                0.32944,                 1.3224,                0.96855,                 1.0873,              0.0022037,              0.0022037,              0.0022037
                    141,                  1.167,                0.72517,                0.99696,                0.61295,                0.51175,                0.53185,                0.32911,                 1.3225,                0.96917,                 1.0875,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1589,                0.71744,                0.99419,                 0.6121,                0.51146,                0.53111,                0.32897,                  1.323,                0.96954,                 1.0878,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1624,                0.71996,                0.99439,                0.61507,                0.51011,                 0.5309,                0.32868,                  1.323,                0.96989,                 1.0879,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1545,                0.71424,                 0.9948,                0.61401,                0.50932,                0.53027,                0.32817,                 1.3232,                0.97064,                 1.0882,               0.001955,               0.001955,               0.001955
                    145,                 1.1614,                0.71919,                0.99294,                0.61786,                0.50688,                0.52975,                0.32782,                 1.3236,                0.97134,                 1.0885,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1502,                0.70964,                0.99419,                0.61782,                0.50739,                0.52934,                0.32742,                 1.3239,                0.97159,                 1.0889,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1562,                0.71384,                 0.9952,                0.61958,                0.50512,                0.52933,                0.32747,                 1.3245,                0.97184,                 1.0893,              0.0017765,              0.0017765,              0.0017765
                    148,                  1.151,                0.71047,                0.99496,                0.61889,                0.50629,                0.52917,                0.32727,                 1.3246,                  0.972,                 1.0896,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.1487,                0.70581,                0.99113,                0.62159,                0.50543,                0.52901,                 0.3271,                 1.3249,                0.97257,                 1.0897,              0.0016615,              0.0016615,              0.0016615
                    150,                 1.1504,                0.70542,                0.99168,                0.62116,                0.50639,                0.52863,                0.32705,                 1.3251,                0.97321,                 1.0899,              0.0016052,              0.0016052,              0.0016052
                    151,                   1.15,                0.70641,                0.99178,                0.61931,                0.50667,                 0.5284,                0.32692,                 1.3252,                0.97333,                 1.0902,              0.0015498,              0.0015498,              0.0015498
                    152,                  1.143,                0.70213,                0.99133,                0.61829,                0.50552,                0.52807,                0.32656,                 1.3256,                0.97366,                 1.0905,              0.0014953,              0.0014953,              0.0014953
                    153,                  1.149,                0.70101,                0.99009,                0.61564,                 0.5062,                0.52793,                0.32652,                  1.326,                0.97411,                 1.0908,              0.0014416,              0.0014416,              0.0014416
