                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 1.2888,                0.91129,                 1.0269,                0.61902,                0.51682,                0.54344,                0.33774,                 1.3097,                0.97117,                 1.0626,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2895,                0.91045,                 1.0281,                0.62758,                0.50573,                0.54198,                0.33653,                 1.3142,                0.97274,                 1.0635,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2881,                0.90576,                 1.0281,                0.61747,                0.51772,                0.54367,                0.33714,                 1.3122,                  0.969,                 1.0631,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2846,                0.90131,                 1.0269,                0.61273,                0.51832,                0.54351,                0.33813,                 1.3123,                0.97161,                 1.0647,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2839,                0.90324,                 1.0267,                0.61821,                0.51762,                0.54137,                0.33724,                 1.3073,                0.97052,                 1.0625,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2823,                0.90177,                 1.0259,                0.61468,                0.51411,                0.54343,                0.33827,                 1.3092,                0.96826,                 1.0636,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2755,                0.89663,                 1.0239,                0.61755,                0.51563,                0.54455,                0.33974,                 1.3072,                0.96697,                  1.063,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2819,                 0.8967,                 1.0267,                0.61813,                0.51383,                0.54127,                0.33737,                  1.306,                 0.9686,                  1.062,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2759,                0.89012,                 1.0257,                0.62004,                0.51384,                0.54295,                0.33864,                 1.3082,                0.96667,                 1.0634,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2775,                0.89152,                 1.0238,                0.61342,                0.51634,                0.54228,                0.33754,                 1.3084,                0.96955,                  1.062,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2685,                0.88342,                  1.022,                0.62531,                0.51022,                0.54616,                0.34082,                 1.3075,                0.96845,                 1.0631,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2726,                0.88449,                 1.0247,                0.61978,                0.51782,                0.54442,                0.33971,                 1.3072,                0.96871,                 1.0635,               0.007087,               0.007087,               0.007087
