                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.2933,                 0.9202,                 1.0329,                0.62277,                0.50501,                0.54095,                0.33629,                 1.3108,                0.96815,                 1.0665,              0.0082648,              0.0082648,              0.0082648
                     57,                 1.3001,                0.92113,                 1.0363,                0.61877,                0.50501,                0.53735,                  0.334,                 1.3096,                0.97235,                 1.0659,              0.0082052,              0.0082052,              0.0082052
                     58,                 1.2944,                0.91812,                 1.0334,                0.62384,                0.50672,                0.53807,                0.33396,                 1.3141,                0.96938,                 1.0681,               0.008145,               0.008145,               0.008145
                     59,                 1.2915,                0.91218,                 1.0317,                0.62542,                 0.5043,                0.53787,                 0.3327,                 1.3132,                0.96548,                 1.0683,              0.0080839,              0.0080839,              0.0080839
                     60,                 1.2867,                 0.9065,                 1.0318,                0.62635,                0.50141,                0.53794,                0.33324,                  1.309,                0.96508,                 1.0666,              0.0080221,              0.0080221,              0.0080221
                     61,                 1.2861,                  0.906,                 1.0312,                0.60957,                0.50895,                 0.5369,                0.33274,                 1.3072,                0.96522,                 1.0663,              0.0079595,              0.0079595,              0.0079595
                     62,                 1.2854,                0.90246,                 1.0318,                0.61614,                0.50917,                0.54007,                0.33633,                 1.3063,                0.96112,                 1.0657,              0.0078963,              0.0078963,              0.0078963
                     63,                  1.284,                0.89894,                   1.03,                0.62395,                0.51064,                0.54092,                0.33648,                 1.3089,                0.96521,                 1.0679,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2853,                0.89991,                 1.0317,                0.62236,                 0.5094,                0.53971,                0.33553,                 1.3138,                0.96566,                 1.0698,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2844,                0.89568,                 1.0325,                0.62826,                0.50911,                0.54208,                0.33676,                 1.3095,                0.96035,                 1.0685,              0.0077023,              0.0077023,              0.0077023
                     66,                 1.2796,                0.88838,                 1.0306,                0.60844,                0.51525,                0.54004,                0.33586,                 1.3093,                0.96347,                   1.07,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2781,                0.89136,                 1.0304,                0.61067,                0.51351,                0.53937,                0.33651,                 1.3065,                0.96187,                 1.0677,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2775,                0.88964,                 1.0295,                0.62669,                0.51007,                0.54248,                0.33823,                 1.3059,                0.95655,                 1.0677,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2698,                0.88454,                 1.0271,                0.62273,                0.51145,                0.54245,                0.33767,                 1.3053,                0.95997,                 1.0687,              0.0074347,              0.0074347,              0.0074347
                     70,                 1.2759,                0.88318,                 1.0304,                0.62547,                0.51125,                0.54198,                0.33747,                 1.3068,                0.95704,                 1.0691,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2705,                0.87721,                   1.03,                 0.6183,                0.51256,                0.54249,                 0.3379,                 1.3069,                0.95614,                 1.0706,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2719,                0.87871,                 1.0284,                  0.624,                0.50603,                0.53908,                0.33452,                 1.3087,                0.95834,                   1.07,              0.0072277,              0.0072277,              0.0072277
                     73,                 1.2629,                0.87091,                 1.0258,                0.61433,                0.51539,                0.54077,                0.33654,                 1.3086,                0.95914,                 1.0694,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2679,                0.87182,                 1.0284,                0.62032,                 0.5127,                0.54261,                0.33796,                 1.3136,                   0.96,                 1.0718,               0.007087,               0.007087,               0.007087
                     75,                 1.2722,                0.87428,                 1.0281,                0.62533,                0.50599,                0.54152,                0.33745,                 1.3071,                0.95753,                 1.0693,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2615,                0.86232,                 1.0251,                0.62053,                0.50633,                 0.5398,                0.33608,                 1.3062,                0.95667,                 1.0698,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2627,                0.86169,                  1.027,                0.61438,                0.51804,                0.54452,                0.33857,                   1.31,                0.95438,                  1.071,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2573,                0.85853,                 1.0252,                0.62736,                0.51008,                0.54397,                0.33921,                  1.306,                0.95519,                   1.07,              0.0067997,              0.0067997,              0.0067997
                     79,                  1.261,                0.86185,                 1.0256,                0.63008,                0.51155,                 0.5464,                0.34007,                 1.3097,                0.95425,                 1.0721,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2596,                0.85755,                  1.027,                0.63239,                0.50812,                0.54464,                0.33799,                 1.3122,                0.95552,                 1.0731,              0.0066534,              0.0066534,              0.0066534
